"Year","Month","Day","Max Temp","Min Temp"
2013,09,02,32.5,10.3
2013,09,03,24.1,14.2
2013,09,04,26.5,14.6
2013,09,05,34.0,12.6
2013,09,06,28.1,14.6
2013,09,07,22.7,15.3
2013,09,08,20.8,14.2
2013,09,09,21.4,12.9
2013,09,10,26.0,8.7
2013,09,11,22.8,5.0
2013,09,12,25.5,2.1
2013,09,13,32.1,7.9
2013,09,14,22.2,10.4
2013,09,15,20.6,4.3
2013,09,16,26.5,6.4
2013,09,17,28.7,12.1
2013,09,18,18.9,9.3
2013,09,19,12.4,1.6
2013,09,20,18.2,-1.3
2013,09,21,23.7,5.9
2013,09,22,22.8,7.7
2013,09,23,21.2,6.4
2013,09,24,21.1,4.7
2013,09,25,16.4,9.0
2013,09,26,10.4,8.2
2013,09,27,13.7,3.9
2013,09,28,17.7,-0.7
2013,09,29,23.0,5.9
2013,09,30,19.5,2.9
2013,10,01,17.2,2.7
2013,10,02,14.1,-2.3
2013,10,03,6.0,-0.8
2013,10,04,10.1,-6.7
2013,10,05,13.5,-6.2
2013,10,06,18.0,-1.4
2013,10,07,24.7,4.3
2013,10,08,17.4,3.3
2013,10,09,12.0,-1.6
2013,10,10,18.2,4.4
2013,10,11,11.2,1.4
2013,10,12,11.0,-4.5
2013,10,13,10.2,-5.3
2013,10,14,12.3,-8.0
2013,10,15,13.3,-7.2
2013,10,16,10.8,-2.2
2013,10,17,8.7,-8.6
2013,10,18,10.2,-1.3
2013,10,19,10.7,1.4
2013,10,20,3.3,-4.7
2013,10,21,0.0,-5.4
2013,10,22,1.4,-2.5
2013,10,23,6.0,-5.8
2013,10,24,4.8,-7.3
2013,10,25,10.0,-6.2
2013,10,26,14.7,-10.0
2013,10,27,3.7,-7.2
2013,10,28,-3.1,-12.4
2013,10,29,5.1,-12.2
2013,10,30,7.6,-6.1
2013,10,31,10.9,-5.1
2013,11,01,9.7,-3.8
2013,11,02,12.5,-7.1
2013,11,03,6.3,1.1
2013,11,04,1.1,-8.5
2013,11,05,-5.9,-12.1
2013,11,06,,-15.5
2013,11,07,,
2013,11,08,,
2013,11,09,,
2013,11,10,,
2013,11,11,,
2013,11,12,,
2013,11,13,,
2013,11,14,,
2013,11,15,,
2013,11,16,,
2013,11,17,,
2013,11,18,,
2013,11,19,,
2013,11,20,,
2013,11,21,,
2013,11,22,,
2013,11,23,,
2013,11,24,,
2013,11,25,,
2013,11,26,,
2013,11,27,,
2013,11,28,,
2013,11,29,,
2013,11,30,,
2013,12,01,,
2013,12,02,,
2013,12,03,,
2013,12,04,,
2013,12,05,,
2013,12,06,,
2013,12,07,,
2013,12,08,,
2013,12,09,,
2013,12,10,,
2013,12,11,,
2013,12,12,,
2013,12,13,,
2013,12,14,,
2013,12,15,,
2013,12,16,,
2013,12,17,,
2013,12,18,,
2013,12,19,,
2013,12,20,,
2013,12,21,,
2013,12,22,,
2013,12,23,,
2013,12,24,,
2013,12,25,,
2013,12,26,,
2013,12,27,,
2013,12,28,,
2013,12,29,,
2013,12,30,,
2013,12,31,,
2014,01,01,-22.2,-28.2
2014,01,02,-9.1,-30.5
2014,01,03,-5.9,-22.0
2014,01,04,-21.8,-28.9
2014,01,05,-26.4,-33.9
2014,01,06,-22.3,-36.6
2014,01,07,-21.1,-31.9
2014,01,08,-13.2,-35.6
2014,01,09,-11.0,-19.0
2014,01,10,-7.5,-16.0
2014,01,11,4.2,-18.5
2014,01,12,2.5,-18.7
2014,01,13,-3.4,-20.9
2014,01,14,-7.6,-14.1
2014,01,15,4.4,-7.6
2014,01,16,-0.2,-15.6
2014,01,17,2.3,-13.5
2014,01,18,2.3,-9.7
2014,01,19,1.9,-7.5
2014,01,20,-0.4,-25.0
2014,01,21,-7.4,-17.9
2014,01,22,-13.2,-28.4
2014,01,23,-0.5,-28.7
2014,01,24,2.6,-5.7
2014,01,25,2.2,-10.4
2014,01,26,-2.2,-28.1
2014,01,27,-23.9,-31.3
2014,01,28,-13.9,-30.5
2014,01,29,-10.4,-18.9
2014,01,30,-18.7,-27.6
2014,01,31,-12.5,-27.4
2014,02,01,-12.7,-21.6
2014,02,02,-11.4,-18.4
2014,02,03,-13.3,-25.5
2014,02,04,-20.8,-32.8
2014,02,05,-20.1,-30.2
2014,02,06,-16.5,-25.5
2014,02,07,-17.2,-28.0
2014,02,08,-17.2,-28.9
2014,02,09,-23.4,-33.9
2014,02,10,-19.7,-31.0
2014,02,11,-15.8,-23.5
2014,02,12,-16.0,-23.5
2014,02,13,-17.2,-28.4
2014,02,14,-9.0,-22.7
2014,02,15,-12.1,-19.9
2014,02,16,0.9,-19.8
2014,02,17,1.9,-11.9
2014,02,18,-2.5,-15.2
2014,02,19,-2.7,-13.5
2014,02,20,-12.9,-25.7
2014,02,21,-18.1,-30.5
2014,02,22,-13.8,-28.5
2014,02,23,-20.7,-32.5
2014,02,24,-21.9,-35.6
2014,02,25,-21.5,-32.6
2014,02,26,-14.6,-29.6
2014,02,27,-16.1,-30.4
2014,02,28,-18.4,-32.7
2014,03,01,-27.5,-38.8
2014,03,02,-22.9,-35.9
2014,03,03,-15.9,-26.7
2014,03,04,-13.9,-19.1
2014,03,05,-7.9,-14.1
2014,03,06,-10.9,-22.7
2014,03,07,-16.2,-30.1
2014,03,08,1.6,-19.4
2014,03,09,3.0,-7.3
2014,03,10,1.7,-10.1
2014,03,11,-0.7,-14.1
2014,03,12,2.1,-14.4
2014,03,13,2.0,-3.4
2014,03,14,0.5,-7.8
2014,03,15,-6.4,-12.4
2014,03,16,3.0,-6.6
2014,03,17,2.1,-6.7
2014,03,18,0.7,-5.7
2014,03,19,3.3,-11.0
2014,03,20,0.9,-6.2
2014,03,21,-6.2,-18.8
2014,03,22,-10.8,-24.5
2014,03,23,-9.2,-21.9
2014,03,24,-10.6,-18.8
2014,03,25,-7.1,-21.9
2014,03,26,-3.6,-8.8
2014,03,27,-6.0,-16.0
2014,03,28,-3.9,-18.5
2014,03,29,5.3,-9.9
2014,03,30,-1.9,-12.0
2014,03,31,-9.1,-17.7
2014,04,01,-3.0,-14.0
2014,04,02,0.8,-12.6
2014,04,03,-1.0,-7.0
2014,04,04,4.0,-7.5
2014,04,05,7.3,-6.7
2014,04,06,7.7,-4.9
2014,04,07,9.2,-1.3
2014,04,08,15.6,-1.6
2014,04,09,10.6,0.5
2014,04,10,10.7,-0.3
2014,04,11,9.2,-4.0
2014,04,12,3.9,-4.6
2014,04,13,1.1,-8.7
2014,04,14,-0.2,-11.6
2014,04,15,4.3,-4.3
2014,04,16,-0.4,-6.4
2014,04,17,6.0,-5.5
2014,04,18,3.7,0.0
2014,04,19,5.2,-2.1
2014,04,20,12.3,-2.8
2014,04,21,13.4,0.3
2014,04,22,20.3,1.9
2014,04,23,10.5,6.0
2014,04,24,12.5,0.6
2014,04,25,13.1,-2.2
2014,04,26,12.7,1.9
2014,04,27,4.7,0.1
2014,04,28,3.8,0.2
2014,04,29,8.8,0.3
2014,04,30,14.4,0.0
2014,05,01,21.8,-2.3
2014,05,02,15.2,1.2
2014,05,03,5.5,-1.1
2014,05,04,7.0,0.0
2014,05,05,14.1,1.3
2014,05,06,12.3,0.9
2014,05,07,9.6,-3.9
2014,05,08,14.7,-5.3
2014,05,09,22.2,-0.6
2014,05,10,12.4,2.7
2014,05,11,13.3,-1.1
2014,05,12,13.5,-5.0
2014,05,13,12.8,-5.1
2014,05,14,15.0,-7.8
2014,05,15,19.3,-1.4
2014,05,16,18.1,4.2
2014,05,17,19.4,-0.2
2014,05,18,22.2,5.5
2014,05,19,10.8,6.8
2014,05,20,17.2,5.6
2014,05,21,24.0,2.8
2014,05,22,29.3,8.0
2014,05,23,32.8,10.1
2014,05,24,29.2,10.2
2014,05,25,23.6,11.1
2014,05,26,25.0,11.5
2014,05,27,23.6,10.7
2014,05,28,27.6,10.2
2014,05,29,21.9,8.0
2014,05,30,24.0,5.0
2014,05,31,25.4,5.9
2014,06,01,14.4,10.1
2014,06,02,19.2,9.0
2014,06,03,24.1,7.0
2014,06,04,22.5,12.1
2014,06,05,20.2,6.0
2014,06,06,15.9,1.1
2014,06,07,20.3,1.8
2014,06,08,20.3,2.8
2014,06,09,23.8,1.9
2014,06,10,21.8,6.5
2014,06,11,18.3,5.3
2014,06,12,23.0,2.9
2014,06,13,17.5,7.4
2014,06,14,13.1,9.7
2014,06,15,16.6,10.3
2014,06,16,18.4,9.1
2014,06,17,20.3,8.4
2014,06,18,18.1,12.3
2014,06,19,22.5,11.5
2014,06,20,15.8,8.3
2014,06,21,23.0,9.1
2014,06,22,21.3,12.5
2014,06,23,20.6,11.0
2014,06,24,,11.7
2014,06,25,21.7,11.9
2014,06,26,25.4,13.4
2014,06,27,20.6,13.5
2014,06,28,22.5,12.0
2014,06,29,17.4,14.4
2014,06,30,15.7,12.7
2014,07,01,20.2,11.5
2014,07,02,23.8,9.8
2014,07,03,23.3,13.0
2014,07,04,29.8,15.6
2014,07,05,30.0,15.4
2014,07,06,23.8,14.0
2014,07,07,22.8,12.9
2014,07,08,23.2,12.0
2014,07,09,26.3,10.9
2014,07,10,26.2,14.3
2014,07,11,22.3,11.2
2014,07,12,25.0,8.7
2014,07,13,20.5,5.9
2014,07,14,22.1,6.8
2014,07,15,24.6,8.7
2014,07,16,26.4,11.4
2014,07,17,27.9,11.2
2014,07,18,23.1,10.6
2014,07,19,28.8,9.9
2014,07,20,26.1,15.6
2014,07,21,21.1,12.8
2014,07,22,25.7,12.4
2014,07,23,26.9,14.6
2014,07,24,29.2,12.2
2014,07,25,24.1,10.5
2014,07,26,22.3,12.8
2014,07,27,21.3,11.7
2014,07,28,26.0,11.9
2014,07,29,26.7,12.1
2014,07,30,26.7,11.8
2014,07,31,28.5,15.2
2014,08,01,29.1,15.4
2014,08,02,24.0,12.6
2014,08,03,26.9,14.0
2014,08,04,27.6,14.1
2014,08,05,25.6,15.2
2014,08,06,24.2,16.7
2014,08,07,27.6,14.8
2014,08,08,28.1,15.2
2014,08,09,21.9,12.4
2014,08,10,21.9,9.4
2014,08,11,26.6,9.6
2014,08,12,27.3,12.6
2014,08,13,26.6,17.0
2014,08,14,30.4,16.5
2014,08,15,28.5,16.1
2014,08,16,21.4,17.8
2014,08,17,25.0,15.4
2014,08,18,25.0,13.0
2014,08,19,30.3,11.6
2014,08,20,23.1,14.2
2014,08,21,20.5,14.8
2014,08,22,19.8,13.6
2014,08,23,14.7,9.9
2014,08,24,11.2,7.2
2014,08,25,15.5,6.4
2014,08,26,22.1,4.5
2014,08,27,28.6,9.3
2014,08,28,27.3,10.0
2014,08,29,20.3,11.5
2014,08,30,20.5,10.9
2014,08,31,21.2,7.7
2014,09,01,20.4,5.8
2014,09,02,20.4,8.1
2014,09,03,18.0,11.1
2014,09,04,16.3,7.0
2014,09,05,,6.2
2014,09,06,21.0,8.2
2014,09,07,27.6,8.9
2014,09,08,13.1,5.0
2014,09,09,7.7,3.0
2014,09,10,8.9,1.1
2014,09,11,7.0,0.5
2014,09,12,15.4,-2.0
2014,09,13,9.5,-0.4
2014,09,14,13.9,-3.1
2014,09,15,21.0,-0.6
2014,09,16,23.9,2.4
2014,09,17,19.7,7.4
2014,09,18,26.8,8.4
2014,09,19,21.0,8.7
2014,09,20,19.9,5.9
2014,09,21,23.1,1.9
2014,09,22,27.8,6.0
2014,09,23,29.3,9.6
2014,09,24,28.4,7.0
2014,09,25,33.1,11.0
2014,09,26,30.1,11.3
2014,09,27,12.4,6.9
2014,09,28,9.0,5.0
2014,09,29,12.2,6.5
2014,09,30,14.1,9.0
2014,10,01,15.0,1.1
2014,10,02,10.3,0.7
2014,10,03,5.9,-5.3
2014,10,04,4.8,-4.3
2014,10,05,9.7,-0.2
2014,10,06,12.0,4.6
2014,10,07,14.2,0.4
2014,10,08,11.3,-3.1
2014,10,09,12.6,-4.4
2014,10,10,20.0,1.5
2014,10,11,21.8,3.9
2014,10,12,15.9,0.2
2014,10,13,17.9,-1.2
2014,10,14,23.2,0.8
2014,10,15,17.1,3.8
2014,10,16,10.4,-0.5
2014,10,17,8.3,-0.6
2014,10,18,18.1,1.0
2014,10,19,21.1,-0.6
2014,10,20,24.2,3.0
2014,10,21,22.0,5.6
2014,10,22,13.0,2.0
2014,10,23,16.1,-0.4
2014,10,24,13.4,-1.1
2014,10,25,13.7,-3.9
2014,10,26,8.6,1.3
2014,10,27,3.3,-0.6
2014,10,28,3.2,-0.6
2014,10,29,8.8,-1.6
2014,10,30,0.9,-4.7
2014,10,31,6.9,-4.6
2014,11,01,12.3,-2.1
2014,11,02,6.3,-0.5
2014,11,03,5.4,0.9
2014,11,04,4.4,0.0
2014,11,05,6.1,-4.2
2014,11,06,6.6,-6.8
2014,11,07,9.8,-2.3
2014,11,08,-1.1,-6.9
2014,11,09,-6.9,-11.8
2014,11,10,-9.8,-15.4
2014,11,11,-9.1,-17.5
2014,11,12,-10.0,-18.1
2014,11,13,-9.7,-20.6
2014,11,14,-11.8,-22.5
2014,11,15,-10.8,-22.3
2014,11,16,-7.3,-17.9
2014,11,17,-8.6,-19.2
2014,11,18,,-19.2
2014,11,19,-8.0,-13.1
2014,11,20,-5.4,-12.0
2014,11,21,6.9,-7.9
2014,11,22,3.0,-4.2
2014,11,23,0.3,-13.5
2014,11,24,-1.7,-14.7
2014,11,25,-4.8,-13.9
2014,11,26,-13.9,-24.1
2014,11,27,-7.2,-16.3
2014,11,28,-10.1,-12.2
2014,11,29,-11.8,-28.7
2014,11,30,-21.3,-30.7
2014,12,01,-12.4,-29.3
2014,12,02,-9.0,-21.0
2014,12,03,-10.7,-23.8
2014,12,04,-9.7,-19.7
2014,12,05,-6.0,-14.6
2014,12,06,-4.9,-12.9
2014,12,07,-4.5,-8.6
2014,12,08,-5.8,-8.9
2014,12,09,1.0,-8.4
2014,12,10,5.1,-1.5
2014,12,11,3.7,-1.3
2014,12,12,3.3,-2.9
2014,12,13,5.7,-3.7
2014,12,14,0.1,-3.7
2014,12,15,-3.2,-6.9
2014,12,16,-6.3,-7.7
2014,12,17,-7.0,-8.5
2014,12,18,-3.3,-7.7
2014,12,19,-4.3,-9.6
2014,12,20,-0.3,-9.4
2014,12,21,-3.6,-10.2
2014,12,22,-3.9,-6.0
2014,12,23,-2.1,-10.7
2014,12,24,-1.1,-8.7
2014,12,25,-3.7,-22.0
2014,12,26,-9.0,-22.6
2014,12,27,-8.9,-18.5
2014,12,28,-18.4,-28.7
2014,12,29,-20.9,-30.8
2014,12,30,-12.6,-27.0
2014,12,31,-3.0,-12.7
2015,01,01,-1.8,-8.6
2015,01,02,-2.4,-17.3
2015,01,03,-17.1,-31.7
2015,01,04,-25.9,-35.8
2015,01,05,-21.1,-31.6
2015,01,06,-18.9,-27.1
2015,01,07,-12.1,-31.8
2015,01,08,-10.2,-21.4
2015,01,09,-17.8,-26.9
2015,01,10,-19.6,-29.3
2015,01,11,-17.2,-30.0
2015,01,12,-16.3,-27.9
2015,01,13,-6.1,-20.4
2015,01,14,1.2,-9.6
2015,01,15,-2.4,-8.2
2015,01,16,3.2,-8.9
2015,01,17,1.1,-5.6
2015,01,18,-2.3,-13.9
2015,01,19,-1.0,-7.7
2015,01,20,-1.4,-10.4
2015,01,21,-2.9,-11.5
2015,01,22,4.0,-3.8
2015,01,23,3.5,-4.1
2015,01,24,3.0,-6.8
2015,01,25,4.0,-5.8
2015,01,26,5.5,-1.3
2015,01,27,2.9,-3.9
2015,01,28,-0.8,-5.8
2015,01,29,-5.8,-10.9
2015,01,30,-5.3,-13.2
2015,01,31,-10.5,-22.1
2015,02,01,-15.1,-26.4
2015,02,02,-14.7,-17.8
2015,02,03,-14.6,-21.2
2015,02,04,-12.2,-29.5
2015,02,05,-9.1,-17.3
2015,02,06,-10.9,-13.3
2015,02,07,-9.4,-16.4
2015,02,08,-12.8,-15.9
2015,02,09,-10.3,-15.9
2015,02,10,-10.6,-18.5
2015,02,11,-17.3,-25.0
2015,02,12,-4.8,-23.7
2015,02,13,-6.0,-13.8
2015,02,14,-13.8,-21.1
2015,02,15,-3.7,-19.4
2015,02,16,-3.9,-24.8
2015,02,17,-17.7,-26.3
2015,02,18,-14.3,-31.5
2015,02,19,-0.9,-14.3
2015,02,20,-1.5,-18.7
2015,02,21,-18.3,-32.2
2015,02,22,-19.3,-34.3
2015,02,23,-0.1,-21.8
2015,02,24,-1.9,-12.2
2015,02,25,-12.1,-27.1
2015,02,26,-18.0,-32.4
2015,02,27,-14.7,-28.3
2015,02,28,-10.8,-28.8
2015,03,01,-8.3,-19.6
2015,03,02,-5.0,-18.1
2015,03,03,-15.5,-25.1
2015,03,04,-20.4,-31.9
2015,03,05,-1.8,-25.8
2015,03,06,3.4,-15.5
2015,03,07,2.2,-10.4
2015,03,08,2.5,-10.0
2015,03,09,4.3,-4.0
2015,03,10,4.2,-2.2
2015,03,11,2.1,-1.0
2015,03,12,2.3,-0.8
2015,03,13,11.2,-1.6
2015,03,14,7.4,0.5
2015,03,15,8.0,1.3
2015,03,16,4.9,-4.4
2015,03,17,5.8,-5.9
2015,03,18,5.3,-2.5
2015,03,19,10.2,-3.2
2015,03,20,1.7,-4.8
2015,03,21,-2.9,-6.5
2015,03,22,1.7,-5.8
2015,03,23,-1.9,-4.8
2015,03,24,-0.7,-3.2
2015,03,25,2.5,-12.2
2015,03,26,2.8,-4.7
2015,03,27,11.7,0.3
2015,03,28,14.9,0.4
2015,03,29,13.3,-0.9
2015,03,30,13.8,0.4
2015,03,31,16.9,-0.7
2015,04,01,10.8,1.3
2015,04,02,1.7,-6.5
2015,04,03,2.5,-3.7
2015,04,04,3.5,-4.7
2015,04,05,3.0,-5.8
2015,04,06,3.9,-6.6
2015,04,07,2.7,-2.6
2015,04,08,11.9,-4.4
2015,04,09,11.7,-1.8
2015,04,10,19.3,-2.0
2015,04,11,21.7,1.9
2015,04,12,13.0,-0.1
2015,04,13,13.3,-2.2
2015,04,14,20.4,1.4
2015,04,15,13.7,-1.3
2015,04,16,18.3,-6.3
2015,04,17,16.4,0.5
2015,04,18,14.6,4.6
2015,04,19,10.8,-3.9
2015,04,20,11.4,-7.9
2015,04,21,10.4,-3.4
2015,04,22,15.2,-5.1
2015,04,23,8.6,-0.7
2015,04,24,15.7,-0.4
2015,04,25,10.4,5.5
2015,04,26,5.8,0.7
2015,04,27,17.0,-1.2
2015,04,28,22.7,-0.1
2015,04,29,27.1,2.7
2015,04,30,19.6,8.3
2015,05,01,22.1,1.5
2015,05,02,16.4,0.5
2015,05,03,14.9,-0.7
2015,05,04,22.0,-1.5
2015,05,05,27.5,8.0
2015,05,06,17.2,8.1
2015,05,07,8.1,0.5
2015,05,08,7.3,-4.3
2015,05,09,14.0,-4.8
2015,05,10,17.5,-2.1
2015,05,11,16.5,3.2
2015,05,12,13.7,2.8
2015,05,13,7.9,4.4
2015,05,14,14.3,4.5
2015,05,15,19.5,-2.0
2015,05,16,17.8,3.4
2015,05,17,9.7,-2.0
2015,05,18,14.1,-4.4
2015,05,19,18.1,-3.5
2015,05,20,22.9,0.0
2015,05,21,24.5,2.8
2015,05,22,26.5,4.9
2015,05,23,26.8,8.1
2015,05,24,27.8,5.1
2015,05,25,27.2,7.0
2015,05,26,28.6,9.6
2015,05,27,22.8,10.4
2015,05,28,22.3,4.6
2015,05,29,13.5,4.7
2015,05,30,16.2,2.7
2015,05,31,21.4,6.4
2015,06,01,24.9,10.8
2015,06,02,18.2,9.7
2015,06,03,21.1,8.3
2015,06,04,23.0,6.1
2015,06,05,23.4,7.8
2015,06,06,27.2,9.6
2015,06,07,27.4,7.8
2015,06,08,33.1,8.7
2015,06,09,24.5,9.4
2015,06,10,,7.0
2015,06,11,28.8,7.5
2015,06,12,25.2,10.2
2015,06,13,21.3,6.9
2015,06,14,17.8,5.1
2015,06,15,20.2,4.8
2015,06,16,24.0,5.2
2015,06,17,20.8,9.3
2015,06,18,20.3,3.8
2015,06,19,25.8,10.4
2015,06,20,23.7,10.2
2015,06,21,22.1,7.5
2015,06,22,23.8,6.8
2015,06,23,26.1,8.7
2015,06,24,26.9,10.0
2015,06,25,28.6,10.3
2015,06,26,32.5,11.4
2015,06,27,29.7,11.6
2015,06,28,32.0,12.0
2015,06,29,29.8,14.7
2015,06,30,19.9,12.9
2015,07,01,24.0,10.0
2015,07,02,26.1,11.3
2015,07,03,30.0,12.5
2015,07,04,24.6,15.6
2015,07,05,21.5,10.7
2015,07,06,21.8,6.6
2015,07,07,26.5,9.0
2015,07,08,23.9,2.5
2015,07,09,33.0,12.2
2015,07,10,34.1,12.9
2015,07,11,32.2,19.2
2015,07,12,28.1,15.6
2015,07,13,27.2,16.5
2015,07,14,28.6,13.9
2015,07,15,29.6,11.3
2015,07,16,30.7,13.0
2015,07,17,23.3,8.7
2015,07,18,23.9,12.0
2015,07,19,24.5,12.5
2015,07,20,25.5,8.1
2015,07,21,28.8,14.0
2015,07,22,31.7,14.0
2015,07,23,22.7,11.9
2015,07,24,27.7,10.9
2015,07,25,31.6,13.8
2015,07,26,28.6,13.2
2015,07,27,21.2,14.8
2015,07,28,17.4,13.0
2015,07,29,25.1,12.1
2015,07,30,24.4,10.8
2015,07,31,25.1,9.1
2015,08,01,28.9,11.9
2015,08,02,23.4,10.1
2015,08,03,25.9,8.7
2015,08,04,27.5,13.1
2015,08,05,27.1,15.3
2015,08,06,18.2,10.3
2015,08,07,19.8,11.1
2015,08,08,23.1,8.9
2015,08,09,26.3,10.4
2015,08,10,29.1,12.2
2015,08,11,30.8,13.8
2015,08,12,32.9,13.3
2015,08,13,31.5,15.3
2015,08,14,31.5,16.3
2015,08,15,26.8,10.9
2015,08,16,19.2,8.3
2015,08,17,21.5,4.0
2015,08,18,21.2,5.9
2015,08,19,22.8,4.5
2015,08,20,23.6,9.2
2015,08,21,20.5,11.7
2015,08,22,15.4,6.6
2015,08,23,17.6,3.9
2015,08,24,22.8,3.1
2015,08,25,26.6,10.1
2015,08,26,25.9,6.6
2015,08,27,28.2,9.2
2015,08,28,27.4,10.1
2015,08,29,29.6,14.6
2015,08,30,23.4,14.9
2015,08,31,23.4,11.5
2015,09,01,27.2,8.1
2015,09,02,34.4,8.7
2015,09,03,23.0,9.8
2015,09,04,18.4,10.4
2015,09,05,14.2,10.1
2015,09,06,15.8,6.4
2015,09,07,11.4,6.3
2015,09,08,18.7,4.5
2015,09,09,15.0,4.4
2015,09,10,17.6,2.7
2015,09,11,21.6,2.8
2015,09,12,28.6,7.8
2015,09,13,20.1,5.6
2015,09,14,16.3,7.3
2015,09,15,14.4,8.5
2015,09,16,12.4,3.7
2015,09,17,15.1,2.6
2015,09,18,20.2,0.7
2015,09,19,21.5,3.3
2015,09,20,23.8,3.5
2015,09,21,15.6,0.4
2015,09,22,16.5,-2.6
2015,09,23,18.9,6.7
2015,09,24,22.0,8.2
2015,09,25,30.0,11.8
2015,09,26,22.6,8.1
2015,09,27,17.7,0.1
2015,09,28,11.2,-1.4
2015,09,29,22.7,0.4
2015,09,30,21.6,4.5
2015,10,01,15.2,5.9
2015,10,02,15.9,7.6
2015,10,03,10.5,6.3
2015,10,04,9.3,4.9
2015,10,05,6.2,-0.7
2015,10,06,12.3,-3.5
2015,10,07,15.0,1.7
2015,10,08,15.1,-0.8
2015,10,09,24.5,2.5
2015,10,10,25.9,9.7
2015,10,11,17.4,5.6
2015,10,12,11.8,0.9
2015,10,13,16.4,-1.2
2015,10,14,14.9,-3.1
2015,10,15,11.2,-3.5
2015,10,16,13.3,-3.9
2015,10,17,15.9,-1.3
2015,10,18,20.2,1.4
2015,10,19,17.6,-3.2
2015,10,20,,6.9
2015,10,21,15.4,-1.1
2015,10,22,18.9,2.6
2015,10,23,13.6,-1.0
2015,10,24,10.8,-4.0
2015,10,25,11.3,-3.7
2015,10,26,10.2,-2.8
2015,10,27,5.6,-0.5
2015,10,28,1.2,-0.6
2015,10,29,3.9,-1.2
2015,10,30,14.6,-3.4
2015,10,31,10.3,1.1
2015,11,01,6.5,2.2
2015,11,02,4.8,0.4
2015,11,03,4.2,2.0
2015,11,04,2.4,0.2
2015,11,05,4.0,-0.3
2015,11,06,1.6,-5.7
2015,11,07,9.7,-5.1
2015,11,08,14.0,-0.3
2015,11,09,2.4,-4.0
2015,11,10,1.0,-1.6
2015,11,11,7.0,-2.0
2015,11,12,4.7,-7.6
2015,11,13,10.8,-6.9
2015,11,14,9.5,-2.8
2015,11,15,13.4,-0.8
2015,11,16,4.0,-2.6
2015,11,17,7.6,-10.7
2015,11,18,6.0,-8.3
2015,11,19,-5.7,-12.9
2015,11,20,-5.4,-16.2
2015,11,21,0.2,-16.1
2015,11,22,6.2,-4.2
2015,11,23,0.9,-9.3
2015,11,24,0.7,-2.6
2015,11,25,-2.6,-16.0
2015,11,26,-10.3,-17.2
2015,11,27,1.3,-16.2
2015,11,28,1.5,-14.1
2015,11,29,4.0,-13.4
2015,11,30,1.0,-13.2
2015,12,01,3.4,-14.6
2015,12,02,6.9,-13.3
2015,12,03,8.7,-8.0
2015,12,04,7.2,-1.5
2015,12,05,8.2,-8.8
2015,12,06,9.4,-6.4
2015,12,07,9.8,-4.9
2015,12,08,7.7,-7.1
2015,12,09,6.7,-1.8
2015,12,10,2.3,-3.8
2015,12,11,-3.0,-7.3
2015,12,12,-2.0,-7.7
2015,12,13,0.5,-5.5
2015,12,14,-2.8,-6.0
2015,12,15,-2.8,-5.6
2015,12,16,-4.6,-9.3
2015,12,17,-8.9,-14.3
2015,12,18,-12.5,-17.5
2015,12,19,-7.6,-12.5
2015,12,20,-7.3,-10.5
2015,12,21,-2.2,-14.6
2015,12,22,-3.5,-14.4
2015,12,23,-8.5,-12.1
2015,12,24,-8.6,-15.8
2015,12,25,-12.5,-28.4
2015,12,26,-14.2,-28.7
2015,12,27,-11.2,-26.0
2015,12,28,-10.2,-14.3
2015,12,29,-10.9,-14.7
2015,12,30,-9.3,-17.6
2015,12,31,-5.1,-16.3
2016,01,01,-2.5,-11.4
2016,01,02,-3.2,-15.9
2016,01,03,-5.7,-16.6
2016,01,04,-1.8,-12.1
2016,01,05,-6.7,-17.1
2016,01,06,-4.1,-7.2
2016,01,07,-4.9,-19.1
2016,01,08,-15.8,-18.7
2016,01,09,-16.8,-27.0
2016,01,10,-14.5,-28.1
2016,01,11,-12.0,-23.4
2016,01,12,-7.7,-21.1
2016,01,13,-6.7,-15.3
2016,01,14,-7.0,-11.4
2016,01,15,-11.4,-24.3
2016,01,16,-24.1,-34.6
2016,01,17,-20.6,-29.7
2016,01,18,-13.6,-28.3
2016,01,19,-6.2,-13.9
2016,01,20,-6.5,-15.9
2016,01,21,-12.6,-19.4
2016,01,22,-1.2,-16.5
2016,01,23,3.5,-7.7
2016,01,24,-4.3,-7.5
2016,01,25,-3.6,-8.4
2016,01,26,-0.3,-10.9
2016,01,27,3.2,-5.5
2016,01,28,3.4,-10.0
2016,01,29,4.3,-2.2
2016,01,30,3.2,-9.4
2016,01,31,-0.6,-10.2
2016,02,01,-5.7,-8.7
2016,02,02,0.1,-14.1
2016,02,03,-3.7,-7.5
2016,02,04,-4.2,-13.8
2016,02,05,3.7,-14.6
2016,02,06,9.0,-6.3
2016,02,07,0.9,-5.5
2016,02,08,-1.3,-10.4
2016,02,09,-0.8,-7.2
2016,02,10,-1.8,-8.4
2016,02,11,-6.3,-14.0
2016,02,12,-11.2,-18.9
2016,02,13,-4.8,-12.9
2016,02,14,4.9,-6.7
2016,02,15,2.1,-8.6
2016,02,16,0.8,-5.0
2016,02,17,4.6,-5.2
2016,02,18,0.2,-1.2
2016,02,19,4.3,-5.4
2016,02,20,-4.1,-9.6
2016,02,21,1.4,-11.0
2016,02,22,3.4,-8.7
2016,02,23,4.0,-8.1
2016,02,24,1.2,-10.8
2016,02,25,5.4,-11.7
